DSL_SYNCHRONIZATION_STATUS,CONNECTION_STATUS,UPSTREAM_LINE_RATE_KBIT_S,DOWNSTREAM_LINE_RATE_KBIT_S,MAXIMUM_UPSTREAM_RATE_KBIT_S,MAXIMUM_DOWNSTREAM_RATE_KBIT_S,UPSTREAM_NOISE_SAFETY_COEFFICIENT_DB,DOWNSTREAM_NOISE_SAFETY_COEFFICIENT_DB,LINE_STANDARD,UPSTREAM_LINE_ATTENUATION_DB,DOWNSTREAM_LINE_ATTENUATION_DB,UPSTREAM_OUTPUT_POWER_DBM,DOWNSTREAM_OUTPUT_POWER_DBM,DSL_UP_TIME_HOURS,CREATED_DATE
Up,Showtime,4095,32767,25789,72068,22.4,14.8,G.993.2_Annex_B,3.4,10.1,7.7,14.0,3.479,2024-11-01 19:50:25.189
Up,Showtime,4095,32767,24055,72068,21.1,14.8,G.993.2_Annex_B,3.4,10.1,7.6,14.0,3.646,2024-11-01 20:00:25.874
Up,Showtime,4095,32767,25849,72068,22.2,15.4,G.993.2_Annex_B,3.4,10.1,7.6,14.1,3.813,2024-11-01 20:10:25.189
Up,Showtime,4095,32767,23915,72068,21.0,14.6,G.993.2_Annex_B,3.4,10.1,7.6,13.9,3.979,2024-11-01 20:20:23.705
Up,Showtime,4095,32767,26098,72068,22.4,14.9,G.993.2_Annex_B,3.4,10.1,7.6,13.9,4.145,2024-11-01 20:30:23.215
Up,Showtime,4095,32767,25373,72068,21.9,15.4,G.993.2_Annex_B,3.4,10.1,7.7,13.9,4.312,2024-11-01 20:40:22.892
Up,Showtime,4095,32767,24410,72068,21.2,14.6,G.993.2_Annex_B,3.4,10.1,7.6,13.8,4.479,2024-11-01 20:50:24.692
Up,Showtime,4095,32767,23961,72068,21.1,14.7,G.993.2_Annex_B,3.4,10.1,7.6,14.0,4.646,2024-11-01 21:00:24.373
Up,Showtime,4095,32767,25660,72068,22.6,15.4,G.993.2_Annex_B,3.4,10.1,7.6,14.2,4.813,2024-11-01 21:10:26.433
Up,Showtime,4095,32767,23802,72068,20.9,14.6,G.993.2_Annex_B,3.4,10.1,7.6,14.0,4.979,2024-11-01 21:20:23.880
Up,Showtime,4095,32767,26083,72068,22.4,15.4,G.993.2_Annex_B,3.4,10.1,7.6,14.0,5.313,2024-11-01 21:40:25.442
Up,Showtime,4095,32767,25917,72068,22.4,15.5,G.993.2_Annex_B,3.4,10.1,7.6,14.3,5.479,2024-11-01 21:50:23.802
Up,Showtime,4095,32767,25298,72068,21.9,14.7,G.993.2_Annex_B,3.4,10.1,7.6,14.4,5.646,2024-11-01 22:00:26.555
Up,Showtime,4095,32767,25887,72068,22.4,15.5,G.993.2_Annex_B,3.4,10.1,7.6,14.1,5.812,2024-11-01 22:10:24.295
Up,Showtime,4095,32767,23772,72068,20.8,13.5,G.993.2_Annex_B,3.4,10.1,7.6,14.0,5.98,2024-11-01 22:20:28.527
Up,Showtime,4095,32767,26408,72068,22.8,15.6,G.993.2_Annex_B,3.4,10.1,7.6,14.1,6.145,2024-11-01 22:30:22.875
Up,Showtime,4095,32767,24743,72068,21.4,14.7,G.993.2_Annex_B,3.4,10.1,7.6,14.0,6.313,2024-11-01 22:40:28.045
Up,Showtime,4095,32767,25192,72068,21.9,15.1,G.993.2_Annex_B,3.4,10.1,7.6,14.1,6.479,2024-11-01 22:50:24.236
Up,Showtime,4095,32767,24818,72068,21.6,15.0,G.993.2_Annex_B,3.4,10.1,7.6,14.1,6.646,2024-11-01 23:00:27.160
Up,Showtime,4095,32767,23628,72068,20.8,14.5,G.993.2_Annex_B,3.4,10.1,7.6,14.0,6.812,2024-11-01 23:10:24.324
Up,Showtime,4095,32767,24712,72068,21.4,14.9,G.993.2_Annex_B,3.4,10.1,7.6,14.1,6.979,2024-11-01 23:20:25.407
Up,Showtime,4095,32767,25184,72068,22.0,15.4,G.993.2_Annex_B,3.4,10.1,7.6,14.2,7.146,2024-11-01 23:30:24.668
Up,Showtime,4095,32767,25226,72068,22.0,15.4,G.993.2_Annex_B,3.4,10.1,7.6,14.3,7.312,2024-11-01 23:40:22.812
Up,Showtime,4095,32767,23421,72068,20.6,14.4,G.993.2_Annex_B,3.4,10.1,7.6,14.2,7.479,2024-11-01 23:50:24.354
Up,Showtime,4095,32767,25052,72068,22.3,13.1,G.993.2_Annex_B,3.4,10.1,7.6,14.1,7.646,2024-11-02 00:00:26.271
Up,Showtime,4095,32767,25218,72068,21.8,13.8,G.993.2_Annex_B,3.4,10.1,7.7,14.1,7.812,2024-11-02 00:10:22.821
Up,Showtime,4095,32767,23779,72068,20.9,14.4,G.993.2_Annex_B,3.4,10.1,7.7,14.0,7.979,2024-11-02 00:20:25.441
Up,Showtime,4095,32767,24252,72068,21.1,14.1,G.993.2_Annex_B,3.4,10.1,7.7,14.0,8.171,2024-11-02 00:31:56.435
Up,Showtime,4095,32767,23859,72068,20.8,14.4,G.993.2_Annex_B,3.4,10.1,7.7,14.0,8.312,2024-11-02 00:40:24.304
Up,Showtime,4095,32767,30415,72068,25.9,17.8,G.993.2_Annex_B,3.4,10.1,7.7,14.3,8.479,2024-11-02 00:50:26.230
Up,Showtime,4095,32767,30242,72068,25.8,18.4,G.993.2_Annex_B,3.4,10.1,7.7,14.5,8.647,2024-11-02 01:00:29.481
Up,Showtime,4095,32767,30321,72068,25.8,18.2,G.993.2_Annex_B,3.4,10.1,7.7,14.5,8.814,2024-11-02 01:10:31.461
Up,Showtime,4095,32767,30472,72068,25.9,18.5,G.993.2_Annex_B,3.4,10.1,7.7,14.5,8.979,2024-11-02 01:20:25.187
Up,Showtime,4095,32767,30253,72068,25.7,18.3,G.993.2_Annex_B,3.4,10.1,7.7,14.5,9.146,2024-11-02 01:30:24.606
Up,Showtime,4095,32767,30449,72068,25.9,18.4,G.993.2_Annex_B,3.4,10.1,7.7,14.5,9.315,2024-11-02 01:40:34.141
Up,Showtime,4095,32767,30321,72068,25.8,18.5,G.993.2_Annex_B,3.4,10.1,7.7,14.5,9.482,2024-11-02 01:50:37.969
Up,Showtime,4095,32767,30298,72068,25.8,18.5,G.993.2_Annex_B,3.4,10.1,7.7,14.5,9.647,2024-11-02 02:00:30.983
Up,Showtime,4095,32767,30457,72068,25.9,18.5,G.993.2_Annex_B,3.4,10.1,7.7,14.5,9.814,2024-11-02 02:10:32.424
Up,Showtime,4095,32767,30457,72068,25.9,18.5,G.993.2_Annex_B,3.4,10.1,7.7,14.5,9.981,2024-11-02 02:20:31.325
Up,Showtime,4095,32767,30457,72068,25.9,18.5,G.993.2_Annex_B,3.4,10.1,7.7,14.5,10.149,2024-11-02 02:30:36.789
Up,Showtime,4095,32767,30638,72068,25.9,18.5,G.993.2_Annex_B,3.4,10.1,7.7,14.5,10.312,2024-11-02 02:40:24.406
Up,Showtime,4095,32767,30638,72068,26.0,18.5,G.993.2_Annex_B,3.4,10.1,7.7,14.5,10.48,2024-11-02 02:50:26.587
Up,Showtime,4095,32767,30559,72068,26.0,18.5,G.993.2_Annex_B,3.4,10.1,7.7,14.5,10.646,2024-11-02 03:00:24.473
Up,Showtime,4095,32767,30801,72068,26.1,18.5,G.993.2_Annex_B,3.4,10.1,7.7,14.5,10.812,2024-11-02 03:10:22.900
Up,Showtime,4095,32767,30801,72068,26.1,18.5,G.993.2_Annex_B,3.4,10.1,7.7,14.5,10.979,2024-11-02 03:20:23.478
Up,Showtime,4095,32767,30801,72068,26.1,18.5,G.993.2_Annex_B,3.4,10.1,7.7,14.5,11.146,2024-11-02 03:30:24.043
Up,Showtime,4095,32767,24354,72068,21.3,14.4,G.993.2_Annex_B,3.4,10.1,7.7,14.1,11.313,2024-11-02 03:40:24.273
Up,Showtime,4095,32767,29709,72068,25.4,14.9,G.993.2_Annex_B,3.4,10.1,7.7,14.2,11.479,2024-11-02 03:50:24.550
Up,Showtime,4095,32767,25917,72068,22.4,14.5,G.993.2_Annex_B,3.4,10.1,7.7,14.4,11.646,2024-11-02 04:00:25.393
Up,Showtime,4095,32767,25959,72068,22.4,15.5,G.993.2_Annex_B,3.4,10.1,7.7,14.4,11.812,2024-11-02 04:10:23.246
Up,Showtime,4095,32767,30094,72068,25.6,17.5,G.993.2_Annex_B,3.4,10.1,7.7,14.5,11.98,2024-11-02 04:20:26.767
Up,Showtime,4095,32767,29320,72068,23.2,15.1,G.993.2_Annex_B,3.4,10.1,7.7,14.5,12.146,2024-11-02 04:30:22.386
Up,Showtime,4095,32767,24659,72068,21.4,14.7,G.993.2_Annex_B,3.4,10.1,7.7,14.2,12.313,2024-11-02 04:40:25.857
Up,Showtime,4095,32767,25898,72068,22.5,15.5,G.993.2_Annex_B,3.4,10.1,7.7,14.2,12.478,2024-11-02 04:50:21.746
Up,Showtime,4095,32767,23965,72068,21.0,14.6,G.993.2_Annex_B,3.4,10.1,7.7,14.2,12.645,2024-11-02 05:00:22.511
Up,Showtime,4095,32767,26533,72068,22.9,15.7,G.993.2_Annex_B,3.4,10.1,7.7,14.3,12.812,2024-11-02 05:10:25.238
Up,Showtime,4095,32767,23693,72068,20.8,14.5,G.993.2_Annex_B,3.4,10.1,7.7,14.2,12.979,2024-11-02 05:20:24.454
Up,Showtime,4095,32767,24939,72068,21.6,14.7,G.993.2_Annex_B,3.4,10.1,7.7,14.2,13.146,2024-11-02 05:30:23.241
Up,Showtime,4095,32767,23715,72068,20.8,14.4,G.993.2_Annex_B,3.4,10.1,7.7,14.0,13.312,2024-11-02 05:40:24.837
Up,Showtime,4095,32767,26027,72068,22.5,15.3,G.993.2_Annex_B,3.4,10.1,7.7,14.1,13.479,2024-11-02 05:50:25.342
Up,Showtime,4095,32767,25354,72068,22.0,15.1,G.993.2_Annex_B,3.4,10.1,7.7,14.1,13.645,2024-11-02 06:00:22.256
Up,Showtime,4095,32767,25611,72068,22.3,15.4,G.993.2_Annex_B,3.4,10.1,7.7,14.1,13.812,2024-11-02 06:10:24.810
Up,Showtime,4095,32767,26408,72068,22.9,15.5,G.993.2_Annex_B,3.4,10.1,7.7,14.0,13.98,2024-11-02 06:20:26.835
Up,Showtime,4095,32767,26907,72068,23.2,15.9,G.993.2_Annex_B,3.4,10.1,7.7,14.3,14.145,2024-11-02 06:30:21.872
Up,Showtime,4095,32767,23987,72068,20.9,14.4,G.993.2_Annex_B,3.4,10.1,7.7,14.1,14.312,2024-11-02 06:40:24.649
Up,Showtime,4095,32767,25970,72068,22.8,15.6,G.993.2_Annex_B,3.4,10.1,7.7,14.2,14.481,2024-11-02 06:50:32.402
Up,Showtime,4095,32767,23243,72068,20.6,14.4,G.993.2_Annex_B,3.4,10.1,7.7,14.2,14.646,2024-11-02 07:00:24.030
Up,Showtime,4095,32767,25060,72068,22.3,15.1,G.993.2_Annex_B,3.4,10.1,7.7,14.1,14.812,2024-11-02 07:10:26.793
Up,Showtime,4095,32767,25075,72068,21.6,14.5,G.993.2_Annex_B,3.4,10.1,7.7,14.0,14.979,2024-11-02 07:20:24.798
Up,Showtime,4095,32767,30604,72068,26.0,18.3,G.993.2_Annex_B,3.4,10.1,7.7,14.4,15.146,2024-11-02 07:30:24.558
Up,Showtime,4095,32767,30774,72068,26.0,18.5,G.993.2_Annex_B,3.4,10.1,7.7,14.5,15.312,2024-11-02 07:40:22.172
Up,Showtime,4095,32767,30710,72068,26.0,18.8,G.993.2_Annex_B,3.4,10.1,7.7,14.5,15.479,2024-11-02 07:50:23.465
Up,Showtime,4095,32767,30710,72068,26.0,18.7,G.993.2_Annex_B,3.4,10.1,7.7,14.5,15.645,2024-11-02 08:00:22.404
Up,Showtime,4095,32767,30710,72068,26.0,18.8,G.993.2_Annex_B,3.4,10.1,7.7,14.5,15.812,2024-11-02 08:10:22.052
Up,Showtime,4095,32767,30461,72068,25.8,18.7,G.993.2_Annex_B,3.4,10.1,7.7,14.5,15.978,2024-11-02 08:20:21.942
Up,Showtime,4095,32767,30461,72068,25.8,18.7,G.993.2_Annex_B,3.4,10.1,7.7,14.5,16.145,2024-11-02 08:30:23.395
Up,Showtime,4095,32767,30461,72068,25.8,18.7,G.993.2_Annex_B,3.4,10.1,7.7,14.5,16.313,2024-11-02 08:40:25.762
Up,Showtime,4095,32767,30461,72068,25.8,18.7,G.993.2_Annex_B,3.4,10.1,7.7,14.5,16.479,2024-11-02 08:50:24.638
Up,Showtime,4095,32767,30272,72068,25.7,18.6,G.993.2_Annex_B,3.4,10.1,7.7,14.5,16.646,2024-11-02 09:00:25.477
Up,Showtime,4095,32767,30272,72068,25.6,18.7,G.993.2_Annex_B,3.4,10.1,7.7,14.5,16.813,2024-11-02 09:10:26.554
Up,Showtime,4095,32767,29924,72068,25.5,18.6,G.993.2_Annex_B,3.4,10.1,7.7,14.5,16.979,2024-11-02 09:20:23.154
Up,Showtime,4095,32767,25876,72068,24.5,14.2,G.993.2_Annex_B,3.4,10.1,7.7,14.5,17.147,2024-11-02 09:30:30.270
Up,Showtime,4095,32767,28791,72068,24.9,17.2,G.993.2_Annex_B,3.4,10.1,7.7,14.5,17.313,2024-11-02 09:40:26.819
Up,Showtime,4095,32767,25978,72068,22.4,15.9,G.993.2_Annex_B,3.4,10.1,7.7,14.5,17.479,2024-11-02 09:50:25.053
Up,Showtime,4095,32767,24539,72068,21.4,15.2,G.993.2_Annex_B,3.4,10.1,7.7,14.5,17.813,2024-11-02 10:10:26.167
Up,Showtime,4095,32767,23802,72068,20.7,15.3,G.993.2_Annex_B,3.4,10.1,7.7,14.3,17.98,2024-11-02 10:20:28.181
Up,Showtime,4095,32767,23870,72068,20.8,12.3,G.993.2_Annex_B,3.4,10.1,7.7,14.4,18.146,2024-11-02 10:30:25.302
Up,Showtime,4095,32767,24916,72068,21.7,15.5,G.993.2_Annex_B,3.4,10.1,7.7,14.5,18.312,2024-11-02 10:40:25.418
Up,Showtime,4095,32767,24365,72068,21.3,14.9,G.993.2_Annex_B,3.4,10.1,7.7,14.5,18.48,2024-11-02 10:50:27.730
Up,Showtime,4095,32767,24690,72068,21.0,15.3,G.993.2_Annex_B,3.4,10.1,7.7,14.2,18.645,2024-11-02 11:00:22.766
Up,Showtime,4095,32767,29664,72068,25.4,18.3,G.993.2_Annex_B,3.4,10.1,7.7,14.5,18.812,2024-11-02 11:10:25.092
Up,Showtime,4095,32767,29796,72068,25.4,18.3,G.993.2_Annex_B,3.4,10.1,7.7,14.5,18.978,2024-11-02 11:20:22.436
Up,Showtime,4095,32767,29010,70644,21.1,15.5,G.993.2_Annex_B,3.8,11.0,7.7,14.5,0.118,2024-11-02 11:30:21.871
Up,Showtime,4095,32767,29347,70644,21.4,15.0,G.993.2_Annex_B,3.8,11.0,7.6,14.5,0.285,2024-11-02 11:40:24.008
Up,Showtime,4095,32767,30585,70644,22.5,14.1,G.993.2_Annex_B,3.8,11.0,7.7,14.4,0.451,2024-11-02 11:50:22.193
Up,Showtime,4095,32767,30140,70644,22.0,15.4,G.993.2_Annex_B,3.8,11.0,7.7,14.5,0.618,2024-11-02 12:00:24.254
Up,Showtime,4095,32767,30514,70644,22.1,15.5,G.993.2_Annex_B,3.8,11.0,7.7,14.4,0.785,2024-11-02 12:10:24.073
Up,Showtime,4095,32767,29702,70644,21.6,15.2,G.993.2_Annex_B,3.8,11.0,7.6,14.5,0.951,2024-11-02 12:20:23.850
Up,Showtime,4095,32767,34838,70644,25.6,18.5,G.993.2_Annex_B,3.8,11.0,7.7,14.5,1.118,2024-11-02 12:30:24.112
Up,Showtime,4095,32767,34838,70644,25.5,18.5,G.993.2_Annex_B,3.8,11.0,7.7,14.5,1.284,2024-11-02 12:40:22.509
Up,Showtime,4095,32767,34838,70644,25.5,18.5,G.993.2_Annex_B,3.8,11.0,7.7,14.5,1.451,2024-11-02 12:50:23.720
Up,Showtime,4095,32767,34838,70644,25.5,18.6,G.993.2_Annex_B,3.8,11.0,7.7,14.5,1.618,2024-11-02 13:00:23.953
Up,Showtime,4095,32767,34838,70644,25.5,18.5,G.993.2_Annex_B,3.8,11.0,7.7,14.5,1.785,2024-11-02 13:10:25.317
Up,Showtime,4095,32767,34740,70644,25.5,18.3,G.993.2_Annex_B,3.8,11.0,7.7,14.5,1.951,2024-11-02 13:20:24.162
Up,Showtime,4095,32767,25282,75880,20.2,15.5,G.993.2_Annex_B,2.9,10.2,7.5,14.5,0.154,2024-11-02 13:30:24.233
Up,Showtime,4095,32767,25061,75880,19.8,13.0,G.993.2_Annex_B,2.9,10.2,7.5,14.4,0.32,2024-11-02 13:40:24.305
Up,Showtime,4095,32767,25278,75880,20.3,15.4,G.993.2_Annex_B,2.9,10.2,7.6,14.4,0.487,2024-11-02 13:50:27.932
Up,Showtime,4095,32767,23428,70636,23.0,16.1,G.993.2_Annex_B,3.8,11.0,7.6,14.3,0.073,2024-11-02 14:00:21.938
Up,Showtime,4095,32767,21661,70636,21.7,15.3,G.993.2_Annex_B,3.8,11.0,7.6,14.2,0.24,2024-11-02 14:10:23.074
Up,Showtime,4095,32767,23700,70636,23.9,13.5,G.993.2_Annex_B,3.8,11.0,7.7,14.5,0.41,2024-11-02 14:20:32.653
Up,Showtime,4095,32767,21982,70636,21.8,15.0,G.993.2_Annex_B,3.8,11.0,7.7,14.5,0.574,2024-11-02 14:30:23.825
Up,Showtime,4095,32767,21011,70636,21.2,13.5,G.993.2_Annex_B,3.8,11.0,7.7,14.5,0.74,2024-11-02 14:40:23.725
Up,Showtime,4095,32767,27062,70636,25.8,18.8,G.993.2_Annex_B,3.8,11.0,7.7,14.5,0.907,2024-11-02 14:50:24.177
Up,Showtime,4095,32767,27062,70636,25.8,18.8,G.993.2_Annex_B,3.8,11.0,7.7,14.5,1.073,2024-11-02 15:00:23.404
Up,Showtime,4095,32767,27088,70636,25.9,18.8,G.993.2_Annex_B,3.8,11.0,7.7,14.5,1.24,2024-11-02 15:10:22.051
Up,Showtime,4095,32767,27088,70636,25.8,18.8,G.993.2_Annex_B,3.8,11.0,7.7,14.5,1.407,2024-11-02 15:20:25.405
Up,Showtime,4095,32767,27088,70636,25.9,18.8,G.993.2_Annex_B,3.8,11.0,7.7,14.5,1.574,2024-11-02 15:30:26.148
Up,Showtime,4095,32767,27088,70636,25.8,18.8,G.993.2_Annex_B,3.8,11.0,7.7,14.5,1.74,2024-11-02 15:40:22.222
Up,Showtime,4095,32767,27088,70636,25.8,18.8,G.993.2_Annex_B,3.8,11.0,7.7,14.5,1.907,2024-11-02 15:50:22.999
Up,Showtime,4095,32767,27088,70636,25.9,18.7,G.993.2_Annex_B,3.8,11.0,7.7,14.5,2.074,2024-11-02 16:00:24.149
Up,Showtime,4095,32767,27088,70636,25.9,18.8,G.993.2_Annex_B,3.8,11.0,7.7,14.5,2.24,2024-11-02 16:10:22.401
Up,Showtime,4095,32767,27088,70636,25.8,18.7,G.993.2_Annex_B,3.8,11.0,7.7,14.5,2.409,2024-11-02 16:20:29.923
Up,Showtime,4095,32767,27088,70636,25.9,18.7,G.993.2_Annex_B,3.8,11.0,7.7,14.5,2.574,2024-11-02 16:30:24.145
Up,Showtime,4095,32767,27088,70636,25.8,18.7,G.993.2_Annex_B,3.8,11.0,7.7,14.5,2.741,2024-11-02 16:40:28.850
Up,Showtime,4095,32767,27088,70636,25.8,18.7,G.993.2_Annex_B,3.8,11.0,7.7,14.5,2.907,2024-11-02 16:50:26.888
Up,Showtime,4095,32767,27088,70636,25.8,18.7,G.993.2_Annex_B,3.8,11.0,7.7,14.5,3.075,2024-11-02 17:00:26.797
Up,Showtime,4095,32767,27088,70636,25.8,18.7,G.993.2_Annex_B,3.8,11.0,7.7,14.5,3.243,2024-11-02 17:10:32.003
Up,Showtime,4095,32767,27088,70636,25.9,18.8,G.993.2_Annex_B,3.8,11.0,7.7,14.5,3.407,2024-11-02 17:20:24.650
Up,Showtime,4095,32767,27088,70636,25.9,18.7,G.993.2_Annex_B,3.8,11.0,7.7,14.5,3.576,2024-11-02 17:30:29.936
Up,Showtime,4095,32767,27088,70636,25.9,18.7,G.993.2_Annex_B,3.8,11.0,7.7,14.5,3.741,2024-11-02 17:40:25.033
Up,Showtime,4095,32767,27088,70636,25.9,18.7,G.993.2_Annex_B,3.8,11.0,7.7,14.5,3.907,2024-11-02 17:50:26.364
Up,Showtime,4095,32767,27088,70636,25.9,18.8,G.993.2_Annex_B,3.8,11.0,7.7,14.5,4.074,2024-11-02 18:00:24.365
Up,Showtime,4095,32767,27088,70636,25.9,18.7,G.993.2_Annex_B,3.8,11.0,7.7,14.5,4.24,2024-11-02 18:10:23.795
Up,Showtime,4095,32767,27088,70636,25.9,18.6,G.993.2_Annex_B,3.8,11.0,7.7,14.5,4.407,2024-11-02 18:20:24.699
Up,Showtime,4095,32767,27088,70636,25.9,18.6,G.993.2_Annex_B,3.8,11.0,7.7,14.5,4.574,2024-11-02 18:30:26.027
Up,Showtime,4095,32767,27088,70636,25.8,18.6,G.993.2_Annex_B,3.8,11.0,7.7,14.5,4.74,2024-11-02 18:40:23.383
Up,Showtime,4095,32767,27088,70636,25.8,18.5,G.993.2_Annex_B,3.8,11.0,7.7,14.5,4.908,2024-11-02 18:50:28.269
Up,Showtime,4095,32767,27088,70636,25.8,18.6,G.993.2_Annex_B,3.8,11.0,7.7,14.5,5.073,2024-11-02 19:00:23.988
Up,Showtime,4095,32767,27088,70636,25.8,18.6,G.993.2_Annex_B,3.8,11.0,7.7,14.5,5.24,2024-11-02 19:10:24.542
Up,Showtime,4095,32767,27088,70636,25.9,18.7,G.993.2_Annex_B,3.8,11.0,7.7,14.5,5.409,2024-11-02 19:20:32.229
Up,Showtime,4095,32767,27088,70636,25.9,18.7,G.993.2_Annex_B,3.8,11.0,7.7,14.5,5.574,2024-11-02 19:30:24.540
Up,Showtime,4095,32767,27088,70636,25.9,18.7,G.993.2_Annex_B,3.8,11.0,7.7,14.5,5.739,2024-11-02 19:40:22.922
Up,Showtime,4095,32767,27088,70636,25.8,18.5,G.993.2_Annex_B,3.8,11.0,7.7,14.5,5.906,2024-11-02 19:50:22.688
Up,Showtime,4095,32767,27088,70636,25.9,18.8,G.993.2_Annex_B,3.8,11.0,7.7,14.5,6.074,2024-11-02 20:00:25.656
Up,Showtime,4095,32767,27088,70636,25.9,18.7,G.993.2_Annex_B,3.8,11.0,7.7,14.5,6.24,2024-11-02 20:10:24.627
Up,Showtime,4095,32767,27088,70636,25.9,18.7,G.993.2_Annex_B,3.8,11.0,7.7,14.5,6.407,2024-11-02 20:20:24.081
Up,Showtime,4095,32767,27088,70636,25.9,18.7,G.993.2_Annex_B,3.8,11.0,7.7,14.5,6.574,2024-11-02 20:30:24.257
Up,Showtime,4095,32767,26948,70636,25.8,18.7,G.993.2_Annex_B,3.8,11.0,7.7,14.5,6.74,2024-11-02 20:40:22.991
Up,Showtime,4095,32767,26793,70636,25.6,18.7,G.993.2_Annex_B,3.8,11.0,7.7,14.5,6.906,2024-11-02 20:50:22.832
Up,Showtime,4095,32767,26793,70636,25.6,18.7,G.993.2_Annex_B,3.8,11.0,7.7,14.5,7.075,2024-11-02 21:00:27.252
Up,Showtime,4095,32767,26793,70636,25.6,18.7,G.993.2_Annex_B,3.8,11.0,7.7,14.5,7.241,2024-11-02 21:10:24.748
Up,Showtime,4095,32767,26793,70636,25.6,18.7,G.993.2_Annex_B,3.8,11.0,7.7,14.5,7.408,2024-11-02 21:20:25.370
Up,Showtime,4095,32767,26793,70636,25.6,18.7,G.993.2_Annex_B,3.8,11.0,7.7,14.5,7.573,2024-11-02 21:30:23.989
Up,Showtime,4095,32767,26793,70636,25.6,18.7,G.993.2_Annex_B,3.8,11.0,7.7,14.5,7.74,2024-11-02 21:40:24.742
Up,Showtime,4095,32767,26793,70636,25.7,18.7,G.993.2_Annex_B,3.8,11.0,7.7,14.5,7.907,2024-11-02 21:50:24.991
Up,Showtime,4095,32767,26793,70636,25.6,18.7,G.993.2_Annex_B,3.8,11.0,7.7,14.5,8.073,2024-11-02 22:00:22.445
Up,Showtime,4095,32767,26793,70636,25.6,18.7,G.993.2_Annex_B,3.8,11.0,7.7,14.5,8.244,2024-11-02 22:10:38.274
Up,Showtime,4095,32767,26793,70636,25.6,18.7,G.993.2_Annex_B,3.8,11.0,7.7,14.5,8.411,2024-11-02 22:20:37.559
Up,Showtime,4095,32767,26922,70636,25.7,18.7,G.993.2_Annex_B,3.8,11.0,7.7,14.5,8.577,2024-11-02 22:30:37.696
Up,Showtime,4095,32767,26922,70636,25.7,18.7,G.993.2_Annex_B,3.8,11.0,7.7,14.5,8.744,2024-11-02 22:40:37.334
Up,Showtime,4095,32767,26922,70636,25.7,18.7,G.993.2_Annex_B,3.8,11.0,7.7,14.5,8.907,2024-11-02 22:50:23.725
Up,Showtime,4095,32767,26922,70636,25.7,18.8,G.993.2_Annex_B,3.8,11.0,7.7,14.5,9.078,2024-11-02 23:00:37.792
Up,Showtime,4095,32767,26922,70636,25.7,18.8,G.993.2_Annex_B,3.8,11.0,7.7,14.5,9.244,2024-11-02 23:10:35.629
Up,Showtime,4095,32767,26922,70636,25.7,18.8,G.993.2_Annex_B,3.8,11.0,7.7,14.5,9.411,2024-11-02 23:20:37.781
Up,Showtime,4095,32767,26922,70636,25.7,18.7,G.993.2_Annex_B,3.8,11.0,7.7,14.5,9.574,2024-11-02 23:30:25.196
Up,Showtime,4095,32767,26922,70636,25.7,18.8,G.993.2_Annex_B,3.8,11.0,7.7,14.5,9.74,2024-11-02 23:40:23.339
Up,Showtime,4095,32767,26922,70636,25.7,18.7,G.993.2_Annex_B,3.8,11.0,7.7,14.5,9.91,2024-11-02 23:50:36.646
Up,Showtime,4095,32767,26922,70636,25.7,18.8,G.993.2_Annex_B,3.8,11.0,7.7,14.5,10.078,2024-11-03 00:00:37.743
Up,Showtime,4095,32767,26922,70636,25.8,18.8,G.993.2_Annex_B,3.8,11.0,7.7,14.5,10.244,2024-11-03 00:10:37.240
Up,Showtime,4095,32767,26922,70636,25.8,18.8,G.993.2_Annex_B,3.8,11.0,7.7,14.5,10.407,2024-11-03 00:20:25.450
Up,Showtime,4095,32767,26922,70636,25.7,18.8,G.993.2_Annex_B,3.8,11.0,7.7,14.5,10.577,2024-11-03 00:30:38.086
Up,Showtime,4095,32767,26922,70636,25.8,18.7,G.993.2_Annex_B,3.8,11.0,7.7,14.5,10.74,2024-11-03 00:40:25.151
Up,Showtime,4095,32767,26922,70636,25.7,18.7,G.993.2_Annex_B,3.8,11.0,7.7,14.5,10.908,2024-11-03 00:50:26.784
Up,Showtime,4095,32767,26922,70636,25.7,18.8,G.993.2_Annex_B,3.8,11.0,7.7,14.5,11.074,2024-11-03 01:00:25.808
Up,Showtime,4095,32767,26922,70636,25.8,18.8,G.993.2_Annex_B,3.8,11.0,7.7,14.5,11.24,2024-11-03 01:10:25.117
